counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
2034,827eI9a1g-433,HIT08_54,118,54.782,Wed 2015 Jul 08 01:23:09.18,0,5,0,0,0,0,IDK,2,i don't know,1,1,690eg9E3e-97-9,3,Professional_Developer,2,23,Male,University,india,java;html
2035,819gC-8a1g-608,HIT08_54,118,126,Wed 2015 Jul 08 03:32:58.73,5,1,0,1,0,0,NO,2,Since the charAt(2) is 3 when 1-indexed; we are looking at a '_' character at that position.,1,1,741Ec-1c3C-7-2-5,3,Undergraduate_Student,6,26,Male,University;Web,United States,Python
2036,811Ee-2I-7c-3-1-3,HIT08_54,118,154.5,Wed 2015 Jul 08 08:26:37.06,5,1,0,1,0,0,NO,2,"The method invocation of ""charAt"" on line 110 is used correctly. It is looking for the first underscore at index [2] after the language code. In this test case; there is correctly an underscore in that position.    The test uses the string ""fr__POSIX"" which contains a double underscore. Looking through the code; the conditional statement on line 115 is triggered by the second underscore at index [3]; causing an IllegalArgumentException.    As far as I can tell; the source code is written correctly. The input should not have a double underscore (it appears to be missing the Country Code); so the IllegalArgumentException should be expected.",1,1,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
2037,803ia-7I0A508,HIT08_54,118,64.758,Wed 2015 Jul 08 11:47:14.52,5,5,0,1,0,0,NO,2,"The character at location 2 is in fact an ""_"" so that if statement would be false and it would be passed",1,1,941eE-4G9i-56-4:283Aa7E0I474,3,Undergraduate_Student,5,21,Male,High School;University,United States,Java
2038,795AG8c-7E-929,HIT08_54,118,72.028,Wed 2015 Jul 08 15:05:29.36,5,2,0,1,0,0,NO,2,"The string ""fr__POSIX"" does not meet the conditions to meet that error. It calls that error if your 3rd character is not ""_"".",1,1,1057Ce-9i-9E-105,4,Undergraduate_Student,2,20,Male,University,United States,C++
2039,787ei0G-5C-92-5,HIT08_54,118,29.411,Wed 2015 Jul 08 18:34:05.09,5,1,0,1,0,0,NO,2,Not the issue. The char at index 2 is an underscore.,1,1,1157ca-1E-5e-564,4,Undergraduate_Student,2,21,Male,University,USA,C
2040,108Ic-3G6A8-41,HIT08_54,118,140.458,Fri 2015 Jul 10 20:49:14.14,5,1,0,0,0,1,YES,2,"The second character is actually an ""f"" and not an underscore (_).  Since _ is not equal to f; then the condition evaluates as true.  That triggers the IllegalArgumentException to be thrown.",1,1,45ea8E6e0-10:95cg-5I0I151,4,Professional_Developer,22,37,Male,High School;University;Web,United States,C#; PL/SQL; SQL; Java; JavaScript; PHP
2041,351Ga5A2e29-2,HIT06_51,87,110.529,Tue 2015 Jul 07 15:12:42.60,4,2,0,1,0,0,NO,2,"Same as before - I think the parsePrint function is returning a string with some characters removed; and then assertEquals is comparing two different strings (""var x = -0.0"" and ""var x = 0""). So I would look in parsePrint first; not here.",1,1,42iE-7g1i478,5,Professional_Developer,10,33,Female,University;Web;Other on the job,USA,C#; SQL; javascript
2042,333Gc3A7E-8-48,HIT06_51,87,55.57,Tue 2015 Jul 07 18:19:40.28,5,4,0,1,0,0,NO,2,its an initialization.,1,1,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
2043,327Gi-1a1i-90-9,HIT06_51,87,93.09,Tue 2015 Jul 07 20:58:01.48,5,1,0,1,0,0,NO,2,This line should not be causing a problem as it is just a variable assignment.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
2044,321Ic3G8e-36-1,HIT06_51,87,34.174,Tue 2015 Jul 07 21:42:16.05,4,3,0,0,0,1,YES,2,yes there is an issue with exp in the source code,1,1,97ci7A-6e537:520EG-8e-4a-42-5,5,Graduate_Student,1,26,Female,University,India,java
2045,315EA-8G8E705,HIT06_51,87,78.425,Tue 2015 Jul 07 23:43:51.70,5,1,0,1,0,0,NO,2,This local variable in the method should not be part of the issue; as all that is happening in this line is just assigning exp to 0. ,1,1,605cg-2c6g-665,3,Undergraduate_Student,2,18,Male,High School;University;Web,USA,Java
2046,309ag-3C5G094,HIT06_51,87,191.66,Wed 2015 Jul 08 01:26:25.68,3,4,0,1,0,0,NO,2,The use of exp is syntactically correct and further calls to it don't seem to break any syntax/method definition rules.,1,1,610AC-4i9c4-2-7,5,Undergraduate_Student,2,20,Male,University,USA,Ada
2047,297IE0C0C207,HIT06_51,87,193.677,Wed 2015 Jul 08 03:31:56.20,3,4,0,1,0,0,NO,2,Why would there be an issue with that variable?  It is just being declared 0 initially then being incremented based on conditions.  If it becomes greater than 2; add function is called.  For some reason line 258 is the one bothering me.  ,1,1,733ea2e-6i808,5,Hobbyist,1,26,Male,University,United States,C++
2048,291Ei-6a-8I-18-9,HIT06_51,87,8.624,Wed 2015 Jul 08 05:10:48.32,5,5,0,1,0,0,NO,2,no,1,1,770Ce-7G-7e721,4,Hobbyist,1,26,Male,Web,INDIA,ASP.NET
2049,285GC-9c6G56-1,HIT06_51,87,26.959,Wed 2015 Jul 08 09:58:18.61,5,1,0,1,0,0,NO,2,The program is simply instantiating the variable exp to 0.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
2050,273Ae-4C-7c563,HIT06_51,87,44.695,Wed 2015 Jul 08 13:33:26.19,5,2,0,1,0,0,NO,2,no there is no issue.,1,1,830gA-8i-9I517,5,Professional_Developer,6,26,Male,University,india,java
2051,267gi9i0a9-8-4,HIT06_51,87,36.014,Wed 2015 Jul 08 16:25:49.06,4,2,0,1,0,0,NO,2,There seems to be no issue here. It works fine.,1,1,1085iG9e-2C-6-57,5,Professional_Developer,3,24,Male,High School;University,India,Java
2052,261ca3e-9i-6-4-2,HIT06_51,87,112.798,Wed 2015 Jul 08 18:45:47.45,3,3,0,1,0,0,NO,2,Seems to be declared correctly and you accounted for exp + 1 so it isnt zero in line 252.,1,1,1157ca-1E-5e-564,4,Undergraduate_Student,2,21,Male,University,USA,C
2053,255gg-8E4E432,HIT06_51,87,122.683,Wed 2015 Jul 08 19:34:47.42,1,4,0,1,0,0,NO,2,I think the fault lies more with the mantissa part than the exp part because the error is not having the first part of it.,1,1,1209ci-9E-1I0-11,3,Undergraduate_Student,3,24,Male,High School;University,USA,Java
2054,243gC2I7g6-98,HIT06_51,87,250.055,Wed 2015 Jul 08 21:37:39.12,4,3,0,1,0,0,NO,2,It looks like a valid initialization.,1,1,1249cG4e7C7-70,4,Professional_Developer,15,39,Male,University,United States,python
2055,237iG-1G0G-4-3-1,HIT06_51,87,83.054,Wed 2015 Jul 08 22:21:50.48,5,1,0,1,0,0,NO,2,There are no issues with exp as far as I can see.,1,1,1270GI8C5i-6-19,5,Undergraduate_Student,9,27,Male,High School;University;Web,USA,c++
2056,36eE-4g2c001,HIT06_51,87,530.037,Fri 2015 Jul 10 21:33:39.19,3,5,0,1,0,0,NO,2,The line no 258 checks the value of exp and if it is greater than 2 the function add executes with arguments exp;mantissa otherwise value of exp is excluded in add function.So there must be an proper value setting for variable exp.,1,1,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5,4,Professional_Developer,9,33,Female,University,india,PHP
2057,35CE8e9c52-9,HIT06_51,87,248.964,Sat 2015 Jul 11 09:54:42.94,4,5,0,0,0,1,YES,1,Yes there is. The exp variable is a decision tree on what char will be printed/included in the expression. Since the value of exp is defined in the while loop; any result of it will be decision on what chars to be added in the expression. ,1,1,33IE-8g0A9-7-8,5,Professional_Developer,8,35,Male,University;Web;Other Work,United States of America,Java; PHP
2058,30gI-3g-4A8-31,HIT06_51,87,186.973,Sat 2015 Jul 11 12:02:14.74,0,4,0,0,0,0,IDK,1,I'm not /seeing/ anything that sticks out as a problem ...,1,1,83AA6G-2C-583,5,Hobbyist,24,33,Male,"High School;Other When I started programming (At age 9); there was no ""internet"". I had a TRS-80 for gosh sake. We learned from books! Made of paper. Odd concept; no?",U.S.A.,PHP
2059,19gI-6A-2G00-1,HIT06_51,87,246.206,Sat 2015 Jul 11 23:56:43.54,4,3,0,1,0,0,NO,1,The exp variable is not involved in the function call above based on the code provided.,1,1,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20,38,Male,High School;University;Other On the job,USA,C#
2060,17gC2C8G-9-6-2,HIT06_51,87,2393.613,Sun 2015 Jul 12 00:54:39.62,4,2,0,1,0,0,NO,1,there doesn't seem to be an opportunity for exp to cause problems. the section of code following int exp=0; will not be called until the else clause since value is less than 100.     a potential problem is  the example call using -0.0 that may fail any code to parse the decimal point portion if it depends on -0 being less than 0 at 241  ,1,1,452Ig6c-9G-502:768Ga1I8G-27-2:69eC6i-8G00-4,4,Hobbyist,35,59,Male,University;Web;Other self study,USA,Euphoria
2061,940ea4c-9A9-59,HIT08_54,109,153.437,Tue 2015 Jul 07 15:13:01.36,3,3,0,0,0,1,YES,3,fr__POSIX is 9 Characters long; this will cause the Illegal Argument Exception since it's not 2; not 5; and it is greater than 7.,3,1,52ce6C-7G-1-1-1,3,Undergraduate_Student,5,20,Male,High School;University;Web,USA,Java; Javascript; C#
2062,932aE1a7A-5-30,HIT08_54,109,118.237,Tue 2015 Jul 07 15:31:21.53,5,1,0,1,0,0,NO,3,The length is 8; and so the first two conditions fire; but the length is greater than 7; so the clause would not fire. ,3,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
2063,924IC1C2A-57-3,HIT08_54,109,165.646,Tue 2015 Jul 07 15:57:12.28,5,1,0,1,0,0,NO,3,The length is greater than 7 so this block of code is never executed. It is not the source of the exception. The exception is raised at line 122 because the 6th character; index 5; of the input is not an underscore.,3,1,33ac-3i3I5-8-3:72ag4C-7e4-1-9,5,Hobbyist,13,39,Male,Web,United States of America,Python; Elixir
2064,916ai1c6i-1-4-4,HIT08_54,109,44.481,Tue 2015 Jul 07 16:25:46.20,5,2,0,1,0,0,NO,3,this conditional does not match because the length of str is not less than 7,3,1,208ae5c-5e-2-5-1,5,Hobbyist,20,46,Male,University;Web;Other autodidact,united states,python
2065,908gc0I-4c-2-63,HIT08_54,109,158.629,Tue 2015 Jul 07 17:17:13.47,3,2,0,1,0,0,NO,3,Argument length is > 7; so if statement will not be executed.,3,1,251cg0c6g505,4,Hobbyist,4,38,Male,High School;Web,Serbia,python
2066,900Ge-9E-6A00-6,HIT08_54,109,383.493,Tue 2015 Jul 07 18:27:39.77,5,1,0,1,0,0,NO,3,"That conditional clause is checking for length of 2; 5; or >= 7 as being valid. ""fr__POSIX"" is 9 characters long - i.e. it is not 2; and is not 5; but is >= 7; so it will pass the check and not not throw the exception.",3,1,333aA2c-1a4-28,5,Professional_Developer,32,48,Male,High School;University;Web,United States,C++; PHP; JavaScript; HTML
2067,884ie3e-3A-66-7,HIT08_54,109,100.69,Tue 2015 Jul 07 20:48:43.36,5,1,0,1,0,0,NO,3,Error condition is at line 115. ,3,1,471gc-7A-8e4-73,3,Professional_Developer,18,35,Male,High School;Web;Other Books,USA,6
2068,868CE0I-3E-5-52,HIT08_54,109,1267.79,Tue 2015 Jul 07 22:05:03.80,4,2,0,1,0,0,NO,3,no the error is thrown from the 115-117. because the _ hits triggers the if statement to produce the error. ch3 = _ and ch4 = P,3,1,498ce-2a7G1-27,4,Undergraduate_Student,3,27,Male,University,United States of America,C
2069,852Ie-4C2E14-1,HIT08_54,109,504.598,Tue 2015 Jul 07 23:36:51.74,0,5,0,0,0,0,IDK,3,I honestly do not think that this would cause an issue but I am not sure.,3,1,585Eg7c9e716,5,Hobbyist,2,25,Female,Web,United States,Python
2070,844AG4g-6E-3-30,HIT08_54,109,138.272,Tue 2015 Jul 07 23:45:07.52,5,1,0,1,0,0,NO,3,This expression evaluates to false since len > 7.,3,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2071,836cA-7A2g-770,HIT08_54,109,89.527,Wed 2015 Jul 08 00:23:20.89,3,3,0,1,0,0,NO,3,again; won't be executed the length of fr__POSIX is 9 (or 8??) which is longer than 7,3,1,647GI-5i-2i140,3,Undergraduate_Student,0,26,Female,Web,USA,n/a
2072,828IE-8A-7G-50-6,HIT08_54,109,254.366,Wed 2015 Jul 08 01:24:44.19,5,3,0,0,0,1,YES,3,Yes; because you could have a String that was very very long and it would not be caught by this.  I think the less than 7 is the danger.,3,1,686GG7a1c856,5,Professional_Developer,10,35,Male,University;Web,USA,Java; Javascript
2073,820ic-5a-4E6-24,HIT08_54,109,133.512,Wed 2015 Jul 08 03:36:14.72,4,4,0,1,0,0,NO,3,Because ; the length of the string is equal to 7,3,1,739Gg9c-2G37-5,3,Professional_Developer,15,37,Female,University,India,php
2074,812AC1e0C60-5,HIT08_54,109,321.694,Wed 2015 Jul 08 06:45:43.14,4,2,0,1,0,0,NO,3,Because of the ampersands in the if statement; all three parts of the if statement (line 99) must be satisfied to reach line 100. By having length 9; the string does not satisfy the last part of the if statement (len < 7).,3,1,642ci9c-9e-580:266ee6e-1I61-3,4,Other,6,30,Male,High School;University;Web,United States of America,PHP
2075,804Gi9c-5C-3-27,HIT08_54,109,298.09,Wed 2015 Jul 08 10:41:03.19,3,3,0,1,0,0,NO,3,This piece of code is checking 3 conditions and throwing an error if all are true - the length of the input string is not equal to 2 and not equal to 5 and less than 7. In our case; the input string has a length of 8 characters; so it will pass this check.,3,1,918aC-7a-9A-710,3,Professional_Developer,10,29,Male,University;Web,USA,C#
2076,796Eg-3A-1e-3-36,HIT08_54,109,277.772,Wed 2015 Jul 08 15:00:21.60,4,3,0,1,0,0,NO,3,The  conditional clause (if) between line 99-101 will not be executed since the if condition is not matching (len>7),3,1,966EA3a-3A1-1-5,5,Professional_Developer,8,33,Male,University;Web,India,C#
2077,788Ec3A-4g-279,HIT08_54,109,157.973,Wed 2015 Jul 08 17:01:49.70,4,2,0,1,0,0,NO,3,The length of the string at this point is 8; which means that the exception is not thrown; since the if-statement on line 99 is not true. The length is not less than 7; so the if-statement will not be true; and therefore the exception inside the braces is not thrown.,3,1,1126Ai0i0i-74-1,5,Hobbyist,15,29,Male,Web;Other Instructional books,USA,Python; JavaScript; PHP; Java
2078,109CA-2E7g533,HIT08_54,109,45.365,Fri 2015 Jul 10 20:35:44.91,1,1,0,1,0,0,NO,3,len is greater than 7 so this section of code will not run,3,1,15GG-1G-6I44-8:1540CE2g-7G26-4,5,Professional_Developer,10,32,Male,University;Web,USA,php
2079,101ce8C-1c112,HIT08_54,109,45.778,Fri 2015 Jul 10 22:59:14.58,4,3,0,0,0,1,YES,3,given value to the variable in that line is wrong,3,1,97ci7A-6e537:520EG-8e-4a-42-5,5,Graduate_Student,1,26,Female,University,India,java
2080,38Ii-4i2i5-22,HIT08_54,109,25.047,Sun 2015 Jul 12 10:38:21.42,5,5,0,0,0,1,YES,2,there is an issue,3,1,4IC-5i7I612:81ia8g6g-3-69:10IE-1i1e662,4,Graduate_Student,1,29,Male,University,INDIA,java
2081,351Ga5A2e29-2,HIT06_51,81,42.523,Tue 2015 Jul 07 15:13:25.13,4,1,0,1,0,0,NO,3,Same explanation here too.  I would look at parsePrint first; not here.,1,1,42iE-7g1i478,5,Professional_Developer,10,33,Female,University;Web;Other on the job,USA,C#; SQL; javascript
2082,333Gc3A7E-8-48,HIT06_51,81,232.347,Tue 2015 Jul 07 18:23:32.62,5,4,0,1,0,0,NO,3,its getting last char of the string,1,1,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
2083,327Gi-1a1i-90-9,HIT06_51,81,583.936,Tue 2015 Jul 07 21:07:45.41,3,3,0,1,0,0,NO,3,I don't believe there's an issue here as getLastChar() should properly return the last character in code.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
2084,321Ic3G8e-36-1,HIT06_51,81,27.11,Tue 2015 Jul 07 21:42:43.16,3,3,0,1,0,0,NO,3,nothing wrong,1,1,97ci7A-6e537:520EG-8e-4a-42-5,5,Graduate_Student,1,26,Female,University,India,java
2085,315EA-8G8E705,HIT06_51,81,110.913,Tue 2015 Jul 07 23:45:42.62,0,4,0,0,0,0,IDK,3,Not 100 percent sure; but my best guess is that while the method getLastChar is being used properly; it might not be working for the first iteration because it is at index 0.,1,1,605cg-2c6g-665,3,Undergraduate_Student,2,18,Male,High School;University;Web,USA,Java
2086,309ag-3C5G094,HIT06_51,81,313.285,Wed 2015 Jul 08 01:31:38.97,3,4,0,0,0,1,YES,3,"The method ""getLastChar"" seems suspect because it references an object known with the identifier ""code"" without declaring it anywhere in it's body or in it's parameter list. Although it's possible that it's referencing a field in the class definition I'm not sure if that's what's happening here.",1,1,610AC-4i9c4-2-7,5,Undergraduate_Student,2,20,Male,University,USA,Ada
2087,297IE0C0C207,HIT06_51,81,142.982,Wed 2015 Jul 08 03:34:19.19,0,4,0,0,0,0,IDK,3,It's possible the function is causing a comparison failure.  I would have to consult other sources to figure this one out.,1,1,733ea2e-6i808,5,Hobbyist,1,26,Male,University,United States,C++
2088,291Ei-6a-8I-18-9,HIT06_51,81,9.881,Wed 2015 Jul 08 05:10:58.20,5,5,0,1,0,0,NO,3,no,1,1,770Ce-7G-7e721,4,Hobbyist,1,26,Male,Web,INDIA,ASP.NET
2089,285GC-9c6G56-1,HIT06_51,81,154.752,Wed 2015 Jul 08 10:00:53.36,4,3,0,1,0,0,NO,3,The getLastChar method is checking for any negative signs; as described in the comments above.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
2090,273Ae-4C-7c563,HIT06_51,81,79.902,Wed 2015 Jul 08 13:34:46.09,2,5,0,1,0,0,NO,3,no there is no issue.,1,1,830gA-8i-9I517,5,Professional_Developer,6,26,Male,University,india,java
2091,267gi9i0a9-8-4,HIT06_51,81,57.975,Wed 2015 Jul 08 16:26:47.03,5,2,0,1,0,0,NO,3,It works fine. It should not be causing any problem.,1,1,1085iG9e-2C-6-57,5,Professional_Developer,3,24,Male,High School;University,India,Java
2092,261ca3e-9i-6-4-2,HIT06_51,81,273.327,Wed 2015 Jul 08 18:50:20.78,2,4,0,1,0,0,NO,3,The ternary looks set up correctly; and returns the newline char if the string is empty. As far as I can tell it is correct. It would help to see the parsePrint function you referred to in the test.,1,1,1157ca-1E-5e-564,4,Undergraduate_Student,2,21,Male,University,USA,C
2093,255gg-8E4E432,HIT06_51,81,116.668,Wed 2015 Jul 08 19:36:44.08,1,4,0,0,0,1,YES,3,It seems that the issue would lie here; although I'm not exactly sure what it is; because this is where the number is not being output in the error.,1,1,1209ci-9E-1I0-11,3,Undergraduate_Student,3,24,Male,High School;University,USA,Java
2094,243gC2I7g6-98,HIT06_51,81,193.285,Wed 2015 Jul 08 21:40:52.40,4,3,0,0,0,1,YES,3,I believe there should be a variable passed into the getLastChar function named 'code',1,1,1249cG4e7C7-70,4,Professional_Developer,15,39,Male,University,United States,python
2095,237iG-1G0G-4-3-1,HIT06_51,81,245.208,Wed 2015 Jul 08 22:25:55.69,3,3,0,1,0,0,NO,3,I think this shouldn't cause any issues.,1,1,1270GI8C5i-6-19,5,Undergraduate_Student,9,27,Male,High School;University;Web,USA,c++
2096,36eE-4g2c001,HIT06_51,81,208.208,Fri 2015 Jul 10 21:37:07.40,3,4,0,0,0,1,YES,3,if the function getLastChar() returns a - value the arguments for the function add is set to be empty at line 243.Therefore the value var x=[]0 may contain empty values.,1,1,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5,4,Professional_Developer,9,33,Female,University,india,PHP
